cod_cliente;flg_unico_dono;flg_licenciado;flg_ipva_pago;flg_todas_revisoes_concessionaria;flg_garantia_fabrica;flg_blindado;flg_aceita_troca;flg_adaptado_pcd
3735;0;0;0;0;0;0;0;0
25101;0;1;10;0;0;0;1;0
12517;0;1;10;0;0;1;0;0
9563;0;0;10;0;0;0;0;0
11668;1;0;10;0;0;0;0;0
5829;0;0;0;0;0;0;0;0
19261;0;1;10;0;0;0;1;0
12096;0;1;10;0;0;0;0;0
7493;1;1;10;10;10;0;0;0
9800;1;0;0;0;0;0;0;0
2621;1;1;10;10;0;0;0;0
11900;1;0;0;0;0;0;0;0
18061;0;1;10;0;0;0;1;0
9099;0;0;10;0;0;0;0;0
7229;1;0;0;0;0;0;0;0
12445;0;0;0;0;0;0;0;0
7079;0;0;10;0;0;0;0;0
12119;0;0;0;0;0;0;0;0
4704;0;0;0;0;0;0;0;0
7655;0;0;0;0;0;0;0;0
4609;1;1;10;10;0;0;0;0
2172;0;0;0;0;0;0;0;0
36146;1;1;10;10;10;0;0;0
10157;0;0;0;0;0;0;0;0
3107;0;1;10;0;0;0;0;0
9145;0;0;0;0;0;0;0;0
5968;0;1;10;10;0;0;0;0
6334;0;0;0;0;0;0;0;0
7439;0;0;10;10;0;0;0;0
6105;0;0;0;0;0;0;0;0
11624;0;0;0;0;0;0;0;0
1246;0;0;0;10;0;0;0;0
5710;0;0;0;0;0;0;0;0
7778;1;0;10;0;0;0;0;0
6716;0;1;10;10;10;0;0;0
6474;0;1;10;0;0;0;0;0
9941;0;1;10;0;0;0;0;0
5134;0;1;10;0;0;0;0;0
2715;0;1;10;0;0;0;0;0
11079;0;0;0;0;0;0;0;0
5636;0;0;0;0;0;0;0;0
3120;0;0;0;0;0;0;0;0
10873;0;1;10;0;0;0;0;0
12457;0;0;0;0;0;0;0;0
1554;0;1;10;0;0;0;0;0
1981;0;0;0;0;10;0;0;0
17435;0;1;10;10;0;0;1;0
21549;0;1;10;0;0;0;0;0
36160;1;1;10;0;0;0;1;0
25823;0;1;10;0;0;0;0;0
2732;0;0;0;0;0;0;0;0
8614;0;0;0;0;0;0;0;0
6016;1;1;10;0;0;0;0;0
2302;1;1;10;10;0;0;0;0
4074;0;0;0;0;0;0;0;0
3765;1;0;0;10;0;0;0;0
30962;0;1;10;0;0;0;1;0
16502;1;0;10;10;10;0;1;0
3645;0;1;10;0;0;0;0;0
12280;1;1;10;0;0;0;0;0
36171;1;1;10;0;0;0;1;0
10616;0;1;10;0;0;0;0;0
24826;1;1;10;10;10;0;1;0
36175;1;0;10;10;0;0;1;0
10405;0;0;0;0;0;0;0;0
36179;1;1;10;10;0;0;0;0
34166;0;1;10;0;0;0;1;0
36375;0;1;10;0;0;0;1;0
9699;0;0;0;0;0;0;0;0
17958;0;1;10;10;10;0;1;0
36118;0;0;10;10;0;0;1;0
9668;0;0;0;0;0;0;0;0
2099;0;1;10;0;0;0;0;0
7607;0;0;0;0;0;0;0;0
8334;0;0;0;0;0;0;0;0
32582;0;1;10;0;0;0;0;0
10741;0;0;10;0;0;0;0;0
4202;0;0;0;0;0;0;0;0
8708;0;1;10;0;0;0;0;0
9439;0;1;10;10;0;0;0;0
6272;0;0;0;0;0;0;0;0
29134;1;1;10;10;0;0;1;0
36125;1;1;10;10;0;0;1;0
3196;0;0;0;0;0;0;0;0
5581;0;0;0;0;0;0;0;0
4659;0;0;0;0;0;0;0;0
4455;0;0;10;0;0;0;0;0
7989;0;0;10;0;0;0;0;0
8922;0;0;0;0;0;0;0;0
10076;0;0;0;0;0;1;0;0
10101;0;0;10;0;0;0;0;0
27479;1;0;10;10;0;0;0;0
3739;0;0;0;0;0;0;0;0
5573;0;1;10;0;0;0;0;0
11369;0;1;10;0;0;0;0;0
8323;0;0;0;0;0;0;0;0
36134;0;0;10;0;0;0;1;0
4254;0;0;0;0;0;0;0;0
34197;0;0;0;0;0;0;0;0
5058;0;0;0;0;0;0;0;0
11320;0;0;10;0;0;0;0;0
8949;0;0;10;0;0;0;0;0
12273;1;1;10;0;0;0;0;0
11474;0;1;10;0;0;0;0;0
4226;0;1;10;0;0;0;0;0
7313;1;0;10;0;0;0;0;0
7029;1;1;10;10;10;0;0;0
9242;0;1;10;0;0;0;0;0
1511;1;1;10;0;10;0;0;0
3956;1;0;0;0;0;0;0;0
12518;0;1;10;0;0;0;0;0
34202;0;1;10;0;0;0;1;0
6625;0;1;10;10;0;0;0;0
12137;0;0;0;0;0;0;0;0
6855;1;0;0;0;0;0;0;0
1306;1;0;0;0;0;0;0;0
7592;0;0;0;0;0;0;0;0
5099;0;0;0;0;0;0;0;0
7967;0;0;0;0;0;0;0;0
30803;0;1;10;0;0;0;0;0
12422;0;0;0;0;0;0;0;0
8648;0;0;0;0;0;0;0;0
26559;1;1;10;0;0;0;1;0
7018;1;0;0;0;0;1;0;0
5485;0;0;0;0;0;0;0;0
4263;1;0;0;0;0;0;0;0
2739;1;1;10;10;10;0;0;0
22000;1;1;10;0;0;0;1;0
23083;0;0;0;0;0;0;1;0
34674;0;1;10;10;0;0;0;0
4374;0;1;10;0;0;0;0;0
10489;1;1;10;10;0;0;0;0
9052;0;0;0;0;0;0;0;0
11395;0;0;0;0;0;0;0;0
2279;0;1;10;0;0;0;0;0
36085;1;0;0;10;0;0;1;0
29324;1;1;10;0;10;1;0;0
6142;0;0;0;0;0;0;0;0
36094;0;1;10;0;0;0;1;0
5036;0;0;0;0;0;0;0;0
8064;1;0;0;0;0;0;0;0
3024;0;0;0;0;0;0;0;0
11583;0;0;0;0;0;0;0;0
10667;0;1;10;0;0;0;0;0
5466;0;0;0;0;0;0;0;0
2940;0;0;0;0;0;0;0;0
5445;0;1;10;0;0;0;0;0
10787;0;0;0;0;0;0;0;0
9839;1;1;10;0;0;0;0;0
36108;1;1;10;10;0;0;1;0
3701;0;0;0;0;0;0;0;0
12360;0;0;0;0;0;0;0;0
7808;0;0;10;0;0;0;0;0
9733;0;0;0;0;0;0;0;0
4175;0;0;0;0;0;0;0;0
11087;0;0;10;0;0;0;0;0
5576;0;1;10;0;0;0;0;0
12169;1;1;10;10;10;0;0;0
8289;0;1;10;0;0;0;0;0
6205;0;0;0;0;0;0;0;0
7775;1;1;10;0;0;0;0;0
35975;0;1;10;10;10;0;0;0
6254;0;0;0;0;0;0;0;0
25684;0;0;0;0;0;0;0;0
8316;0;1;10;0;0;0;0;0
8867;0;0;0;0;0;0;0;0
32634;1;0;10;10;0;0;0;0
11971;0;0;0;0;0;0;0;0
7325;0;0;0;0;0;0;0;0
6709;0;0;0;0;0;0;0;0
5287;0;1;10;0;0;0;0;0
6946;0;0;0;0;0;0;0;0
9927;1;0;10;0;0;0;0;0
14631;1;1;10;10;10;0;0;0
7825;0;0;0;0;10;0;0;0
2808;0;0;0;0;0;0;0;0
9895;1;1;10;0;0;0;0;0
34531;1;1;0;10;0;0;1;0
11307;1;0;0;0;0;0;0;0
7663;0;0;0;0;0;0;0;0
10310;0;1;10;10;0;0;0;0
1314;1;0;0;10;0;0;0;0
29418;0;1;10;0;0;0;1;0
6540;0;0;10;0;0;0;0;0
3438;1;1;10;0;0;0;0;0
25578;0;1;10;0;0;0;0;0
12176;0;0;0;0;0;0;0;0
8046;0;0;10;0;0;0;0;0
944;0;1;10;0;0;0;0;0
6801;1;0;0;0;0;0;0;0
5947;0;0;0;0;0;0;0;0
6578;1;0;0;0;0;0;0;0
11352;0;1;10;0;0;0;0;0
28413;1;1;10;10;0;0;1;0
12090;0;0;0;0;10;0;0;0
10064;0;0;10;0;0;0;0;0
9602;0;1;10;0;0;0;0;0
14758;0;1;10;0;0;0;1;0
6404;0;1;10;0;0;0;0;0
7746;0;0;10;0;0;0;0;0
8710;0;0;10;0;0;0;0;0
17771;1;1;10;10;0;0;1;0
3370;0;0;0;0;0;0;0;0
36064;1;1;10;10;0;0;1;0
5047;0;0;0;0;0;0;0;0
6655;0;1;10;0;0;0;0;0
11691;1;1;10;10;0;0;0;0
6495;0;0;10;0;0;0;0;0
5369;1;1;10;0;0;0;0;0
7037;0;1;10;0;0;0;0;0
11482;1;0;10;10;0;0;0;0
2125;1;1;10;0;0;0;0;0
35997;0;1;10;0;0;0;1;0
17010;0;1;10;0;0;0;1;0
5687;1;1;10;10;10;1;0;0
6121;0;0;0;0;0;0;0;0
2419;0;0;0;10;10;0;0;0
8868;0;0;0;0;0;0;0;0
6827;0;1;10;0;0;0;0;0
7020;0;0;0;0;0;0;0;0
4125;0;0;0;0;0;0;0;0
3882;0;0;0;0;0;0;0;0
8381;0;1;10;0;0;0;0;0
10093;0;0;10;10;0;0;0;0
11983;1;0;0;10;0;0;0;0
2138;0;0;0;0;0;0;0;0
11621;1;1;10;10;10;0;0;0
4605;0;0;10;0;0;0;0;0
9038;0;0;0;0;0;0;0;0
6868;0;0;0;0;10;0;0;0
11190;1;1;10;0;0;0;0;0
1470;0;1;10;0;0;0;0;0
8224;0;0;0;0;0;0;0;0
22238;1;1;10;10;10;0;1;0
7824;0;0;10;10;10;0;0;0
9275;0;0;0;0;0;0;0;0
5150;0;0;0;0;0;0;0;0
8911;0;0;0;0;0;0;0;0
36013;0;0;10;0;0;0;0;0
3066;0;0;0;0;0;0;0;0
10531;0;0;0;0;0;0;0;0
9665;0;0;0;0;0;0;0;0
4997;0;0;0;0;0;0;0;0
6796;0;0;0;0;0;0;0;0
571;0;0;0;0;0;0;0;0
36031;1;1;10;0;0;0;1;0
10671;1;1;10;10;0;0;0;0
19;1;1;10;10;0;0;1;0
8897;0;0;0;0;0;0;0;0
2828;0;0;0;0;0;0;0;0
6068;0;0;0;0;0;0;0;0
31730;0;0;0;0;0;0;1;0
36039;1;0;10;0;0;0;1;0
38155;0;0;0;0;0;0;1;0
5072;1;0;0;0;0;0;0;0
7786;0;0;0;0;0;0;0;0
14256;1;1;10;10;0;0;1;0
6301;1;1;10;10;0;0;0;0
30408;0;1;10;10;10;0;0;0
2267;0;1;10;0;0;0;0;0
17810;1;1;10;10;0;0;1;0
3147;1;1;10;0;0;0;0;0
7542;1;1;10;10;10;0;0;0
34296;0;1;10;0;0;0;0;0
24472;1;1;10;10;0;1;0;0
1338;0;1;10;0;0;0;0;0
1523;0;1;10;0;0;0;0;0
2894;0;0;10;0;0;0;0;0
15147;1;1;10;10;10;0;1;0
9010;0;0;10;0;0;0;0;0
11902;0;0;0;0;0;0;0;0
3100;0;1;10;0;0;0;0;0
6203;0;0;10;0;0;0;0;0
11760;1;1;10;0;0;0;0;0
35950;0;0;0;0;0;0;1;0
2168;0;0;0;0;0;0;0;0
12182;0;0;0;0;0;0;0;0
9117;0;0;0;0;0;0;0;0
18761;0;1;10;0;0;0;1;0
35559;1;1;10;10;0;0;1;0
415;1;1;10;0;0;0;0;0
16667;0;1;10;0;0;0;0;0
18757;1;1;10;0;0;0;1;0
3452;1;0;10;10;0;0;0;0
16353;0;1;10;0;0;0;0;0
15816;0;1;10;10;10;0;0;0
35266;1;1;10;10;10;0;1;0
21238;1;1;10;10;10;0;0;0
35977;0;1;10;0;0;0;1;0
35978;1;1;10;10;0;0;1;0
16645;0;1;10;0;0;0;0;0
33839;0;0;10;10;0;0;1;0
35982;0;1;10;0;0;0;0;0
14864;1;1;10;0;0;0;0;0
1491;0;0;0;0;0;0;0;0
35986;0;1;10;0;0;0;1;0
4782;0;0;0;0;0;0;0;0
38147;1;0;10;10;0;0;0;0
30026;1;0;0;10;0;0;1;0
5333;0;0;10;0;0;0;0;0
12603;0;1;10;10;0;0;0;0
20905;0;1;10;0;0;0;1;0
7047;0;0;10;0;0;0;0;0
33115;0;0;10;10;0;0;1;0
8056;0;1;10;0;0;0;0;0
33942;0;1;10;0;0;1;1;0
12145;1;0;10;0;0;0;0;0
2977;0;0;0;0;0;0;0;0
11429;0;1;10;0;0;0;0;0
35900;0;1;10;0;0;0;0;0
34314;1;1;10;0;0;0;1;0
23934;1;1;10;10;10;0;1;0
34319;0;0;10;0;0;0;0;0
5328;1;0;0;0;0;0;0;0
1567;0;0;0;0;0;0;0;0
11686;0;1;10;0;0;0;0;0
4578;1;1;10;10;10;0;0;0
530;0;0;0;0;0;0;0;0
6825;0;0;0;0;0;0;0;0
6010;0;0;0;0;0;0;0;0
10695;1;0;10;0;0;0;0;0
7016;0;1;10;0;0;0;0;0
6184;0;0;0;0;0;0;0;0
5941;0;0;0;0;0;0;0;0
11526;0;0;0;0;0;0;0;0
3731;1;0;10;0;0;0;0;0
3694;0;1;10;0;0;0;0;0
8864;0;0;10;0;0;0;0;0
11776;1;1;10;10;0;0;0;0
10259;0;1;10;0;0;0;0;0
4673;0;1;10;0;0;0;0;0
3702;0;0;0;0;0;0;0;0
10276;0;0;0;10;0;0;0;0
12341;1;1;10;0;0;0;0;0
12178;0;0;0;0;0;0;0;0
12375;0;1;10;10;0;0;0;0
2707;1;1;10;0;0;0;0;0
38140;0;0;10;0;0;0;1;0
6511;1;0;0;0;0;0;0;0
2667;0;1;10;0;0;0;0;0
12593;0;1;10;0;0;0;0;0
7296;1;0;10;10;0;0;0;0
9262;1;1;10;10;0;0;0;0
4890;0;0;0;0;0;0;0;0
11150;0;0;0;0;0;0;0;0
2835;0;0;0;0;0;0;0;0
12111;0;0;0;0;0;0;0;0
9837;0;0;0;0;0;0;0;0
13520;1;1;10;10;10;0;1;0
22769;0;1;10;0;0;0;1;0
3705;0;0;0;0;0;0;0;0
4564;1;1;10;10;10;0;0;0
369;0;1;10;0;0;0;0;0
1214;1;1;10;0;0;0;0;0
9710;0;0;0;0;0;0;0;0
27690;1;1;10;0;0;0;1;0
8728;1;0;0;0;0;0;0;0
12009;0;0;0;0;0;0;0;0
35888;0;1;10;0;0;0;1;0
12240;0;0;0;0;0;0;0;0
8921;1;1;10;10;10;0;0;0
4029;0;0;0;0;0;0;0;0
11990;0;0;0;0;0;0;0;0
1591;0;1;10;10;10;0;0;0
34356;0;1;10;0;0;0;1;0
8930;0;0;0;0;0;0;0;0
6286;0;0;0;0;0;0;0;0
8716;0;1;10;0;0;0;0;0
3614;0;0;0;0;0;0;0;0
34361;0;1;10;10;10;0;1;0
9744;0;0;0;0;0;0;0;0
2222;0;0;0;0;0;0;0;0
28966;0;1;10;10;0;0;1;0
34375;0;1;10;10;0;0;0;0
2617;0;0;0;0;0;0;0;0
34382;0;0;10;10;0;1;1;0
26371;1;1;10;10;10;0;1;0
12186;1;1;10;0;0;0;0;0
34384;1;1;10;10;10;0;0;0
3952;1;0;0;0;10;0;0;0
886;0;1;10;0;0;0;0;0
597;0;0;0;0;0;0;0;0
9649;0;0;0;0;0;0;0;0
4457;0;0;0;0;0;0;0;0
8589;0;1;10;0;0;0;0;0
19672;1;1;10;10;10;0;1;0
14540;1;1;10;10;10;0;0;0
4974;1;1;10;0;0;0;0;0
23666;0;1;10;10;10;0;1;0
5235;1;0;10;10;0;0;0;0
3479;0;0;0;0;0;0;0;0
38135;0;1;10;0;0;0;1;0
12183;0;0;0;0;0;0;0;0
8125;0;0;0;0;0;0;0;0
22017;0;1;10;0;0;0;1;0
5613;0;0;10;0;0;0;0;0
35833;0;1;10;0;0;0;0;0
8107;0;1;10;0;0;0;0;0
7877;0;0;0;0;0;0;0;0
9567;1;1;10;0;0;0;0;0
9726;0;0;0;0;0;0;0;0
11319;0;0;0;0;0;0;0;0
2275;0;0;0;0;0;0;0;0
1415;0;0;0;0;0;0;0;0
35851;0;1;10;0;0;0;1;0
4826;0;0;0;0;0;0;0;0
34440;0;1;10;0;0;0;0;0
4861;0;0;0;0;0;0;0;0
8326;0;1;10;0;0;0;0;0
22685;0;1;10;10;0;0;1;0
6376;0;0;10;0;0;0;0;0
13091;0;1;10;0;0;0;0;0
4984;0;0;0;0;0;0;0;0
11831;0;0;0;0;0;0;0;0
12013;0;0;0;0;0;0;0;0
10823;1;1;10;0;0;0;0;0
5266;0;0;0;0;0;0;0;0
5763;0;0;0;0;0;0;0;0
10592;0;0;0;0;0;0;0;0
9568;0;0;0;0;0;0;0;0
8707;1;1;10;10;0;0;0;0
6109;0;0;0;0;0;0;0;0
9070;1;1;10;0;0;0;0;0
2657;0;1;10;0;0;0;0;0
9227;0;1;10;0;0;0;0;0
9950;0;0;0;0;0;0;0;0
9681;0;0;0;0;0;0;0;0
9780;0;1;10;0;0;0;0;0
5731;0;0;0;0;0;0;0;0
27839;1;1;10;0;0;0;1;0
11754;0;0;0;0;0;0;0;0
9253;0;0;0;0;0;0;0;0
6483;1;1;10;10;10;0;0;0
4735;0;0;0;0;0;0;0;0
9653;0;1;10;0;0;0;0;0
19838;1;1;10;10;10;0;0;0
5071;1;0;0;10;0;0;0;0
8807;1;1;0;0;0;0;0;0
21845;1;1;10;10;0;1;0;0
11778;0;1;10;10;0;0;0;0
34480;0;1;10;0;0;0;1;0
2323;0;1;10;0;0;0;0;0
5394;0;0;0;0;0;0;0;0
21518;0;0;0;10;0;0;1;0
3746;0;0;10;0;0;0;0;0
19931;0;1;10;0;0;0;0;0
10881;0;0;0;0;0;0;0;0
11106;0;0;10;0;0;0;0;0
5942;0;0;0;0;0;0;0;0
5185;0;0;10;0;0;0;0;0
11073;0;0;0;0;0;0;0;0
11437;0;0;0;0;0;0;0;0
4612;0;0;0;0;0;0;0;0
1583;0;0;0;0;0;0;0;0
10729;0;0;0;0;0;0;0;0
9583;0;0;0;0;0;0;0;0
5991;0;0;0;0;0;0;0;0
19722;0;0;10;10;0;0;0;0
13080;1;1;10;10;0;0;1;0
10301;0;1;10;0;0;0;0;0
11939;0;0;10;0;0;0;0;0
28793;0;1;10;10;0;0;1;0
18999;1;1;10;0;0;0;1;0
3061;0;0;0;0;0;0;0;0
3065;0;0;0;0;0;0;0;0
9341;0;1;10;0;0;0;0;0
3324;0;0;0;0;0;0;0;0
3417;0;0;0;0;0;0;0;0
2888;0;0;0;0;0;0;0;0
1980;0;0;0;0;0;0;0;0
5197;0;1;10;0;0;0;0;0
35813;1;1;10;10;0;0;1;0
3432;0;0;0;0;0;0;0;0
9449;0;0;10;0;0;0;0;0
15682;1;1;10;10;10;0;1;0
3734;0;0;0;0;0;0;0;0
729;1;1;10;10;0;0;0;0
34534;0;0;10;0;0;0;0;0
4530;0;0;0;0;0;0;0;0
9984;1;0;10;10;0;0;0;0
9971;0;1;10;0;0;0;0;0
2431;0;0;10;0;0;0;0;0
6278;0;0;0;0;0;0;0;0
11814;0;0;0;0;0;0;0;0
5549;0;0;0;0;0;0;0;0
30327;1;1;10;10;0;0;1;0
6795;1;1;10;10;10;0;0;0
25059;1;0;10;10;0;0;0;0
9280;0;0;0;0;0;0;0;0
31764;1;1;10;0;0;0;0;0
38080;1;1;10;10;0;0;0;0
13995;0;1;10;0;0;0;1;0
23909;0;0;0;0;0;0;0;0
2438;0;0;0;0;0;0;0;0
8342;1;1;10;0;0;0;0;0
6931;1;1;10;10;0;0;0;0
21689;0;0;10;0;0;0;0;0
9479;0;1;10;0;0;0;0;0
34324;1;0;10;0;0;0;0;0
9389;0;0;0;0;0;0;0;0
33999;0;0;0;0;0;0;0;0
1368;0;0;0;0;0;0;0;0
17847;0;0;10;0;0;0;0;0
35766;1;1;10;10;10;0;1;0
4002;1;0;10;10;0;0;0;0
4718;0;0;10;0;0;0;0;0
6642;0;0;10;0;0;0;0;0
5859;0;1;10;10;0;0;0;0
11678;0;0;0;0;0;0;0;0
8349;0;0;0;0;0;0;0;0
7988;0;0;10;0;0;0;0;0
10570;0;1;0;0;0;0;0;0
4595;0;0;0;0;0;0;0;0
9162;0;0;0;0;0;0;0;0
29820;1;1;10;0;0;0;1;0
3902;0;0;10;0;0;0;0;0
9672;0;1;10;0;0;0;0;0
3502;0;1;10;0;0;0;0;0
9476;0;0;10;0;0;0;0;0
1502;0;1;10;10;0;0;0;0
5041;0;0;0;0;0;0;0;0
2139;0;1;10;0;0;0;0;0
6547;0;0;10;0;0;0;0;0
6768;1;1;10;0;0;0;0;0
4253;0;0;0;0;0;0;0;0
4976;0;1;10;0;0;0;0;0
6688;0;1;10;0;0;0;0;0
35783;1;1;10;0;0;0;1;0
9624;0;0;0;0;0;0;0;0
4672;0;0;0;0;0;0;0;0
13761;1;1;10;10;0;0;1;0
3111;0;0;10;0;0;0;0;0
16012;0;1;10;0;0;0;1;0
2797;0;1;10;10;0;0;1;0
8236;0;0;0;10;10;0;0;0
10784;0;0;0;0;0;0;0;0
12049;1;0;10;10;0;0;0;0
11144;0;0;0;0;0;0;0;0
10153;0;0;0;0;0;0;0;0
7012;0;1;10;0;0;0;0;0
12323;0;0;0;0;0;0;0;0
6508;0;0;0;0;0;0;0;0
2553;1;1;10;0;0;0;0;0
5472;0;0;0;0;0;0;0;0
21353;0;1;10;0;0;0;1;0
9773;0;1;10;0;0;0;0;0
12276;0;0;10;0;0;0;0;0
5264;0;0;0;0;0;0;0;0
16235;1;1;10;0;0;0;1;0
4667;0;1;10;10;0;0;0;0
3230;0;0;0;0;0;0;0;0
12689;0;1;10;0;0;0;0;0
6333;0;1;10;10;0;0;0;0
4827;0;1;10;0;0;0;0;0
38075;0;0;10;10;10;0;1;0
24613;0;1;10;0;0;0;1;0
1315;0;0;0;0;0;0;0;0
7963;0;0;10;0;0;0;0;0
17334;1;1;10;10;0;0;0;0
3127;0;0;0;0;0;0;0;0
4899;0;0;0;0;0;0;0;0
394;1;1;0;10;0;1;0;0
6008;1;1;10;10;0;0;0;0
4871;0;1;10;0;0;0;0;0
35711;1;1;10;10;0;0;1;0
7495;0;1;10;0;0;0;0;0
11391;1;0;10;0;0;0;0;0
7943;1;0;0;0;0;0;0;0
9452;0;0;0;0;0;0;0;0
35717;1;1;10;10;0;0;1;0
11982;0;0;10;0;0;0;0;0
7005;0;0;10;0;0;0;0;0
8066;0;0;0;0;0;0;0;0
9964;0;0;0;0;0;0;0;0
8059;0;0;0;0;0;0;0;0
30543;0;1;10;10;10;0;1;0
22408;0;0;0;10;0;0;0;0
12437;0;0;0;0;0;0;0;0
8545;0;0;0;0;0;0;0;0
5950;1;1;10;0;0;0;0;0
11751;0;0;0;0;0;0;0;0
7994;0;1;10;0;0;0;0;0
3271;0;0;0;0;0;0;0;0
670;1;1;10;0;0;0;0;0
12204;0;1;10;0;0;0;0;0
32174;0;0;10;0;0;0;1;0
10664;0;0;0;0;0;0;0;0
5703;0;0;0;0;0;0;0;0
24146;0;1;10;0;0;0;0;0
1463;0;0;0;0;0;0;0;0
3064;0;0;0;0;0;0;0;0
8766;0;0;0;0;0;0;0;0
6639;0;0;0;0;0;0;0;0
10141;0;0;0;0;0;0;0;0
9601;0;0;0;0;0;0;0;0
25057;0;1;10;0;0;0;1;0
2819;0;1;10;0;0;0;0;0
21067;1;1;10;0;10;0;1;0
9664;1;0;0;0;0;0;0;0
9362;0;0;0;0;0;0;0;0
2253;0;0;0;10;0;0;0;0
27132;0;1;10;0;0;0;1;0
34603;0;0;0;0;0;0;1;0
5535;0;1;10;0;0;0;0;0
10807;0;0;0;0;0;0;0;0
10580;1;1;10;0;0;0;0;0
18443;1;1;10;10;10;0;1;0
3081;0;1;10;0;0;0;0;0
177;0;1;10;0;0;0;0;0
2516;0;0;0;0;0;0;0;0
12397;0;0;0;0;0;0;0;0
5256;1;0;10;0;0;0;0;0
6635;0;0;0;0;10;0;0;0
9677;0;0;0;0;0;0;0;0
6509;0;0;0;0;0;0;0;0
9371;0;1;10;0;0;0;0;0
914;1;1;10;0;0;0;0;0
1537;0;0;0;0;0;0;0;0
35667;1;0;10;10;0;0;0;0
28953;0;0;10;0;0;0;1;0
5699;0;1;10;0;0;0;0;0
10701;1;0;0;10;0;0;0;0
9264;0;1;10;0;0;0;0;0
4343;0;1;10;10;0;0;0;0
35679;1;1;10;10;0;0;1;0
20309;0;1;0;0;0;0;1;0
15458;0;0;0;0;0;0;0;0
34617;1;1;10;0;0;0;1;0
4627;0;0;0;0;0;0;0;0
17794;0;0;0;10;0;0;0;0
6907;0;0;0;0;0;0;0;0
5104;0;0;0;0;0;0;0;0
9552;0;0;0;0;0;0;0;0
7807;0;0;0;0;0;0;0;0
6811;0;0;0;0;0;0;0;0
4331;0;0;0;0;0;0;0;0
7782;0;0;0;0;0;0;0;0
9037;1;1;10;0;10;1;0;0
12307;0;1;10;0;0;0;0;0
9661;0;0;0;0;0;0;0;0
6277;0;1;10;10;0;0;0;0
5923;0;0;0;0;0;0;0;0
8185;0;0;0;0;0;0;0;0
10925;1;0;0;10;10;0;0;0
9281;0;0;0;0;0;0;0;0
6445;0;0;0;0;0;1;0;0
10004;0;0;0;0;0;0;0;0
10940;1;0;0;0;0;0;0;0
11025;1;1;10;0;0;0;0;0
35708;1;1;10;10;10;0;0;0
7124;0;0;0;0;0;0;0;0
23240;1;0;0;10;0;0;1;0
3969;0;0;0;0;0;0;0;0
24492;0;0;0;0;0;0;0;0
23932;0;0;0;0;0;0;0;0
25971;0;0;0;10;0;0;1;0
4917;0;0;0;0;0;0;0;0
38520;1;0;0;10;10;0;1;0
23809;1;1;10;10;10;0;1;0
38036;0;0;10;0;0;0;0;0
26427;0;1;10;0;0;0;1;0
22052;0;1;10;0;0;0;1;0
5023;0;0;0;0;10;0;0;0
27885;0;1;10;10;0;0;0;0
36317;1;1;10;0;0;0;1;0
11029;0;0;0;0;0;0;0;0
7813;0;0;0;0;0;0;0;0
22482;0;1;10;0;0;0;0;0
7751;1;1;10;10;10;0;0;0
1224;0;1;10;10;0;0;0;0
35619;1;1;10;0;0;0;1;0
6075;1;0;10;0;0;0;0;0
2658;0;0;0;0;0;0;0;0
11777;0;0;0;0;0;0;0;0
4698;0;1;10;0;0;0;0;0
6500;0;0;0;0;0;0;0;0
8743;0;0;0;0;0;0;0;0
4221;0;0;0;0;0;0;0;0
11329;0;0;0;0;0;0;0;0
569;1;1;10;0;0;0;0;0
6740;0;0;0;0;0;0;0;0
7820;0;0;0;0;10;0;0;0
11373;0;1;10;0;0;0;0;0
4377;0;0;0;0;0;0;0;0
6221;0;1;10;0;0;0;0;0
34545;0;0;10;0;0;0;1;0
4679;0;0;0;0;0;0;0;0
3968;0;0;0;0;0;0;0;0
10218;0;0;0;0;0;0;0;0
9879;0;1;10;0;0;0;0;0
12361;0;0;0;0;10;0;0;0
10479;0;1;10;0;0;0;0;0
6465;0;0;0;0;0;0;0;0
34944;0;1;10;10;10;0;1;0
34647;0;1;10;0;0;0;0;0
7338;0;1;10;0;0;0;0;0
1915;0;0;0;0;0;0;0;0
9547;0;0;0;0;0;0;0;0
8403;0;1;10;0;0;0;0;0
8099;1;0;0;0;0;0;0;0
2167;0;0;0;0;0;0;0;0
7891;0;0;10;0;0;0;0;0
8150;0;0;0;0;0;0;0;0
8818;0;1;0;0;10;0;0;0
9420;0;0;10;0;0;0;0;0
11064;0;0;0;0;0;0;0;0
12329;0;0;10;0;0;0;0;0
10868;0;0;0;0;0;0;0;0
11448;0;0;0;0;0;0;0;0
8010;0;0;0;0;0;0;0;0
5696;0;0;0;0;0;0;0;0
4473;0;0;0;0;0;0;0;0
9416;0;0;0;0;0;0;0;0
35924;0;1;10;0;0;0;1;0
1713;1;1;10;10;10;0;0;0
4676;0;0;0;0;0;0;0;0
2255;0;0;0;0;0;0;0;0
4151;0;0;0;0;0;0;0;0
10067;1;1;10;0;0;0;0;0
16655;0;1;10;0;0;0;1;0
37638;0;1;10;10;10;0;1;0
27952;1;0;10;0;0;0;1;0
8369;1;0;10;0;0;0;0;0
33483;1;1;10;0;0;0;1;0
17697;0;0;0;0;0;0;0;0
9320;1;0;0;0;0;0;0;0
31359;0;1;10;0;0;0;0;0
6897;0;0;10;10;0;0;0;0
10061;0;0;0;0;0;0;0;0
24296;0;1;10;0;0;0;0;0
1401;0;0;0;0;0;0;0;0
6605;1;0;10;0;0;0;0;0
